Close_nvidia,Volume_nvidia,Close_bitcoin,Volume_bitcoin
203.34,64630503,39698.371094,36754404490.0
188.44,62633141,36575.140625,43106256317.0
186.75,63329672,36040.921875,37795577489.0
169.5,64445451,30296.953125,63355494961.0
175.95,76147429,31022.90625,59811038817.0
166.3,67016703,28936.355469,70388855818.0
161.75,70872837,29047.751953,66989173272.0
177.06,67043651,29283.103516,42841124537.0
172.64,52144598,29862.917969,32613897286.0
181.77,58582971,30425.857422,29101473475.0
169.38,54516106,28720.271484,31285268319.0
171.24,62130959,30314.333984,33773447707.0
166.94,73910526,29200.740234,30749382605.0
168.98,63988869,29098.910156,31483454557.0
161.54,58855002,29655.585938,26616506245.0
169.75,78113190,29562.361328,27525063551.0
178.51,99657452,29267.224609,36774325352.0
188.11,73837935,28627.574219,36582005748.0
186.72,66409951,31792.310547,33538210634.0
183.2,54451390,29799.080078,41135817341.0
195.92,64865580,30467.488281,29083562061.0
187.2,59877870,29704.390625,26175547452.0
187.86,42240615,31370.671875,31947336829.0
189.26,38891411,31155.478516,40770974039.0
186.48,36325246,30214.355469,30242059107.0
180.48,39557379,30111.998047,21692004719.0
169.74,46564966,29083.804688,29867476527.0
156.47,60415338,22487.388672,68204556440.0
158.36,46967952,22206.792969,50913575242.0
165.27,56393565,22572.839844,54912007015.0
156.01,54574867,20381.650391,31183975654.0
158.8,63033397,20471.482422,27132421514.0
165.66,48308888,20710.597656,28970212744.0
163.6,43799744,19987.029297,28574793478.0
162.25,46367959,21085.876953,26188097173.0
171.26,47215283,21231.65625,24957784918.0
168.69,42796788,20735.478516,20965695707.0
159.82,46185936,20280.634766,21381535161.0
155.42,48235228,20104.023438,23552740328.0
151.59,68607003,19784.726563,26267239923.0
145.23,57761008,19269.367188,30767551159.0
149.64,65220761,20190.115234,26715546990.0
151.3,52906586,20548.246094,24598943708.0
158.58,49290276,21637.587891,25814972520.0
158.38,46797176,21731.117188,49899834488.0
151.52,43838873,19970.556641,24150249025.0
150.82,45848310,19323.914063,25810220018.0
151.64,52191834,20212.074219,33042430345.0
153.72,45623484,20569.919922,31158743333.0
157.62,38593547,20836.328125,25905575359.0
161.01,67051745,22485.689453,39974475562.0
169.92,70236608,23389.433594,48765202697.0
178.07,76053779,23231.732422,42932549127.0
180.5,55704928,23164.628906,33631012204.0
173.19,53667088,22714.978516,31421555646.0
170.24,48074751,21361.701172,35574561406.0
165.33,39786491,21239.753906,28624673855.0
177.9,56977623,22930.548828,31758955233.0
179.84,47464628,23843.886719,40212386158.0
181.63,43546042,23804.632813,35887249746.0
184.41,47646904,23314.199219,25849159141.0
185.26,48952692,22978.117188,28389250717.0
188.93,41814557,22846.507813,26288169966.0
192.15,40965227,22630.957031,25120229769.0
189.89,38606829,23289.314453,28881249043.0
177.93,98378318,23809.486328,28575544847.0
170.86,66826265,23164.318359,23555719219.0
180.97,59742246,23947.642578,32837431722.0
179.42,50932655,23957.529297,37127036580.0
187.09,47809415,24402.818359,27265804688.0
190.32,45766556,24136.972656,35123501685.0
188.79,45123964,23883.291016,27753685646.0
183.35,44679911,23335.998047,30931623076.0
187.73,41544656,23212.738281,23747613147.0
178.49,44158833,20877.552734,40509610260.0
170.34,40959271,21398.908203,31666498758.0
171.81,36998577,21528.087891,31878280659.0
172.22,52266071,21395.019531,31962253368.0
179.13,77069133,21600.904297,31028679593.0
162.6,76912743,20260.019531,42326789564.0
158.01,49371295,20297.994141,32637854078.0
154.68,53018069,19796.808594,34483360283.0
150.94,57370986,20049.763672,33225232872.0
139.37,117886514,20127.140625,30182031010.0
136.47,74315746,19969.771484,29123998928.0
134.65,53326958,18837.667969,43403978910.0
137.14,51265746,19290.324219,35239757134.0
139.9,62487312,19329.833984,32194477850.0
143.87,48712842,21381.152344,48469528171.0
145.05,48415924,22370.449219,50212088965.0
131.31,71495563,20296.707031,51091116622.0
131.28,58850654,20241.089844,37872380889.0
129.29,52362516,19701.210938,36389011503.0
131.98,67075140,19772.583984,30123362273.0
133.82,56968528,19544.128906,40177002624.0
131.76,52481775,18890.789063,36791346508.0
132.61,80767940,18547.400391,46363793975.0
125.61,75671089,19413.550781,41135767926.0
125.16,66330931,19297.638672,38896078052.0
122.28,54734269,19222.671875,44148798321.0
124.13,55385406,19110.546875,58571439619.0
127.36,54241388,19426.720703,53071298734.0
122.2,53276312,19573.050781,41037843771.0
121.39,56563842,19431.789063,43975248085.0
125.12,54747847,19623.580078,30484729489.0
131.67,58418167,20336.84375,35887278685.0
132.09,50713073,20160.716797,33223790572.0
131.3,64415689,19955.443359,34711412966.0
120.76,67247816,19546.849609,29227315390.0
116.7,69869925,19141.484375,27425022774.0
115.86,66748163,19051.417969,28711532910.0
115.0,49259019,19157.445313,24950173846.0
119.6,85010301,19382.904297,44219840004.0
112.27,71343199,19185.65625,38452356727.0
118.88,58077417,19550.757813,27472552998.0
119.67,65936206,19334.416016,30580012344.0
120.51,52313061,19139.535156,22425387184.0
121.94,65239761,19053.740234,24493974420.0
124.66,60949441,19172.46875,32459287866.0
125.99,51745740,19345.572266,30202235805.0
132.61,50548233,20095.857422,47761524910.0
128.96,53553329,20770.441406,58895950537.0
131.76,58311308,20285.835938,49625110402.0
138.34,52103993,20595.351563,43994715910.0
134.97,48634099,20495.773438,45668466815.0
135.43,43281690,20485.273438,39819303159.0
132.19,67262784,20159.503906,55552169483.0
134.21,50006486,20209.988281,43228750179.0
141.56,61257591,21147.230469,64072727950.0
143.01,41006095,20602.816406,53510852236.0
146.02,59529199,18541.271484,118992465607.0
137.76,45441366,15880.780273,102905151606.0
157.5,70081925,17586.771484,83202283721.0
163.27,65548747,17034.292969,55871616488.0
162.95,52785245,16618.199219,49630243054.0
166.66,54587550,16884.613281,36599436183.0
159.1,64954684,16669.439453,33925512989.0
156.77,71089356,16687.517578,27868914022.0
154.09,49207165,16697.777344,26862218609.0
153.17,40473931,15787.28418,37429485518.0
160.38,47286607,16189.769531,30726828760.0
165.19,42724093,16610.707031,32958875628.0
162.7,16793430,16521.841797,18678255976.0
158.27,30415201,16217.322266,27743025156.0
156.39,29838449,16444.982422,23581685468.0
169.23,56529822,17168.566406,29523576583.0
171.35,47097657,16967.132813,22895392882.0
168.76,37138858,17088.660156,19539705127.0
166.1,35225517,16974.826172,22209086834.0
159.87,35269427,17089.503906,19889922369.0
161.2,37238758,16848.126953,19675404389.0
171.69,51545554,17233.474609,20496603770.0
170.01,46533819,17133.152344,20328426366.0
175.35,45732780,17206.4375,19617581341.0
180.72,65658876,17781.318359,26634741631.0
176.74,49688810,17815.650391,25534481470.0
169.52,47854210,17364.865234,20964448341.0
165.71,47823193,16647.484375,24031608960.0
162.54,35403877,16439.679688,17221074814.0
160.85,40325979,16906.304688,22722096615.0
165.01,32502538,16817.535156,14882945045.0
153.39,56504527,16830.341797,16441573050.0
152.06,34932563,16796.953125,15329265213.0
141.21,46490226,16717.173828,15748580239.0
140.36,35106645,16552.572266,17005713920.0
146.03,35492324,16642.341797,14472237479.0
146.14,31048983,16602.585938,15929162910.0
143.15,40127658,16679.857422,13903079207.0
147.49,43132360,16863.238281,18421743322.0
142.65,38916811,16836.736328,13692758566.0
148.59,40504362,16951.96875,14413662913.0
156.28,50423056,17196.554688,18624736866.0
159.09,38410126,17446.292969,15808338949.0
160.01,35328493,17934.896484,18372283782.0
165.11,55140906,18869.587891,34971338710.0
168.99,44728706,19909.574219,29225029694.0
177.02,51110216,21161.519531,24999983362.0
173.77,43962355,20688.78125,30005625418.0
167.65,45293160,21086.792969,21152848261.0
178.39,56496712,22676.552734,28799154319.0
191.93,65516259,22934.431641,26518700512.0
192.65,49620410,22636.46875,26405069715.0
193.23,44953711,23117.859375,30685366709.0
198.02,48953542,23032.777344,26357839322.0
203.65,54214198,23078.728516,25383335641.0
191.62,48861115,22840.138672,27205595568.0
195.37,49801658,23139.283203,22837828665.0
209.43,66047704,23723.769531,26683255504.0
217.09,56427580,23471.871094,32066936882.0
211.0,42936595,23449.322266,27083066007.0
210.89,45219709,22760.109375,23825006542.0
221.73,66414961,23264.291016,27187964471.0
222.05,55965122,22939.398438,25371367758.0
223.37,52387578,21819.039063,32572572185.0
212.65,55073675,21651.183594,27078406594.0
217.88,47491862,21808.101563,23918742607.0
229.71,67547350,22220.804688,26792596581.0
227.64,42118826,24307.841797,32483312909.0
220.02,41202628,23623.474609,39316664596.0
213.88,46588764,24565.601563,41358451255.0
206.55,41001455,24436.353516,31252098714.0
207.54,51318432,24188.84375,30199996781.0
236.64,111799541,23947.492188,30476264066.0
232.86,58971591,23198.126953,26811744928.0
235.01,45299367,23522.871094,22660763494.0
232.16,45596280,23147.353516,20535363434.0
226.98,46002562,23646.550781,24662841200.0
233.14,39007465,23475.466797,20386398516.0
238.9,41239330,22362.679688,26062404610.0
235.54,43742923,22429.757813,17353192895.0
232.88,51515388,22219.769531,22765452204.0
241.81,51357339,21718.080078,22536575684.0
234.36,50125699,20363.021484,30364664171.0
229.65,47486565,20187.244141,39578257695.0
229.66,42189032,24197.533203,49466362688.0
240.63,47491013,24746.074219,54622230164.0
242.28,52448574,24375.960938,43655701450.0
255.41,58494626,25052.789063,33866061747.0
257.25,84854656,27423.929688,50730261335.0
259.0,43274719,27767.236328,44774027664.0
261.99,54740776,28175.816406,36102192830.0
264.68,79729511,27307.4375,33382021890.0
271.91,56488876,28333.972656,24220433689.0
267.79,45541407,27493.285156,25980310960.0
265.31,36102574,27139.888672,18188895178.0
264.1,35610378,27268.130859,17783600385.0
269.84,39369387,28348.441406,20684945906.0
273.83,36451574,28033.5625,22435349951.0
277.77,43393277,28478.484375,19001327598.0
279.65,39871560,27790.220703,19556501327.0
274.53,36859153,28168.089844,15284538859.0
268.81,51501474,28177.984375,17052315986.0
270.37,39765434,28044.140625,13837809380.0
275.79,39527855,29652.980469,19282400094.0
271.69,31437817,30235.058594,20121259843.0
264.95,44625895,30139.052734,18651929926.0
264.63,35361528,30399.066406,17487721001.0
267.58,39566013,30485.699219,22659995079.0
270.02,31348982,29445.044922,17872186762.0
276.67,60481154,30397.552734,19480529496.0
279.31,35866041,28822.679688,24571565421.0
271.04,42771326,28245.988281,21340360360.0
271.19,34510277,27276.910156,20759504330.0
270.42,33928186,27525.339844,17703288330.0
262.41,37852716,28307.597656,17733373139.0
269.56,40449391,28422.701172,31854242019.0
272.26,37716119,29473.787109,27153445027.0
277.49,29221614,29340.261719,17544464887.0
289.1,57032853,28091.568359,18655599976.0
282.1,40272957,28680.537109,16432924527.0
278.02,38338740,29006.308594,19122972518.0
275.62,32185041,28847.710938,15548678514.0
286.8,36149408,29534.384766,17936566518.0
291.51,34497890,27694.273438,19122903752.0
285.71,31486946,27658.775391,14128593256.0
288.85,36934998,27621.755859,20656025026.0
285.78,32214903,27000.789063,16724343943.0
283.4,27422225,26804.990234,19313599897.0
289.53,29392587,26930.638672,10014858959.0
292.13,44940494,27036.650391,12732238816.0
301.78,43253541,27398.802734,15140006925.0
316.78,74872501,26832.208984,15222938600.0
312.64,47390765,26890.128906,11258983301.0
311.76,37199967,26851.277344,11056770492.0
306.88,35625326,27225.726563,13697203143.0
305.38,72141851,26334.818359,16299104428.0
379.8,154391067,26476.207031,13851122697.0
389.46,71439676,26719.291016,12711619225.0
401.11,92340110,27702.349609,13251081851.0
378.34,99882681,27219.658203,15656371534.0
397.7,63587295,26819.972656,14678970415.0
393.27,48273121,27249.589844,14837415000.0
391.71,39609381,25760.097656,21513292646.0
386.54,38872914,27238.783203,21929670693.0
374.75,51199789,26345.998047,19530045082.0
385.1,41777240,26508.216797,11904824295.0
387.7,42771747,26480.375,11015551640.0
394.82,38967335,25902.5,11677889997.0
410.22,61320816,25918.728516,14143474486.0
429.97,74046502,25124.675781,14265717766.0
426.53,56862204,25576.394531,15837384409.0
426.92,65570941,26327.462891,16324646965.0
438.08,45115311,28327.488281,22211859147.0
430.45,55160291,30027.296875,33346760979.0
430.25,41773743,29912.28125,20653160491.0
422.09,35813984,30695.46875,24115570085.0
406.32,59432192,30271.130859,16493186997.0
418.76,46217470,30688.164063,16428827944.0
411.17,58263927,30086.246094,14571500779.0
408.22,38051430,30445.351563,13180860821.0
423.02,50114775,30477.251953,26387306197.0
424.13,19820919,31156.439453,15271884873.0
423.17,32361756,30514.166016,12481622280.0
421.03,30413879,29909.337891,21129219509.0
425.03,35588147,30342.265625,13384770155.0
421.8,35390811,30414.470703,14828209155.0
424.05,29824406,30620.951172,12151839152.0
439.02,48127702,30391.646484,14805659717.0
459.77,47820369,31476.048828,23686079548.0
454.69,77207533,30334.068359,20917902660.0
464.61,51048822,30145.888672,13240156074.0
474.94,57019042,29856.5625,13138897269.0
470.77,42750179,29913.923828,12128602812.0
455.2,53786451,29792.015625,14655207121.0
443.09,96376863,29908.744141,10972789818.0
446.12,38309974,29176.916016,15395817395.0
456.79,34808091,29227.390625,10266772793.0
454.52,36423726,29354.972656,13497554655.0
459.0,45597552,29210.689453,10770779217.0
467.5,33119424,29319.246094,11218474952.0
467.29,25105528,29230.111328,11656781982.0
465.07,23927597,29675.732422,18272392391.0
442.69,53014157,29151.958984,19212655598.0
445.15,32507660,29178.679688,12780357746.0
446.8,36266618,29074.091797,12036639988.0
454.165,32215354,29180.578125,13618163710.0
446.64,35384343,29765.492188,17570561357.0
425.54,58644907,29561.494141,18379521213.0
423.88,49270530,29429.591797,11865344789.0
408.55,53308526,29397.714844,10195168197.0
437.53,69028583,29408.443359,14013695304.0
439.4,67651151,29170.347656,12640195779.0
434.86,52745068,28701.779297,14949271904.0
433.435,45239482,26664.550781,31120851211.0
432.99,58376787,26049.556641,24026236529.0
469.67,69257337,26124.140625,13371557893.0
456.68,75720691,26031.65625,14503820706.0
471.16,77904608,26431.640625,16985265785.0
471.63,115604409,26162.373047,12871532023.0
460.18,92534052,26047.667969,12406045118.0
468.35,68519223,26106.150391,11002805166.0
487.84,70139699,27727.392578,29368391712.0
492.64,73520598,27297.265625,16343655235.0
493.55,52856977,25931.472656,20181001451.0
485.09,46383030,25800.724609,17202862221.0
485.48,38265258,25779.982422,11094740040.0
470.61,46866957,25753.236328,12752705327.0
462.41,43332989,26240.195313,11088307100.0
455.72,47389994,25905.654297,10817356400.0
451.78,47396555,25162.654297,14600006467.0
448.7,34925634,25833.34375,18657279324.0
454.85,39835535,26228.324219,13072077070.0
455.81,37009720,26539.673828,13811359124.0
439.0,50683051,26608.693359,11479735788.0
439.66,50027079,26754.28125,15615339655.0
435.2,37306424,27211.117188,13807690550.0
422.39,36710769,27132.007813,13281116604.0
410.17,45073596,26567.632813,13371443708.0
416.1,47923631,26579.568359,10578746709.0
422.22,41909096,26298.480469,11997833257.0
419.11,40228209,26217.25,9985498161.0
424.68,44493520,26352.716797,11718380997.0
430.89,42466279,27021.546875,14079002707.0
434.99,39782993,26911.720703,10396435377.0
447.82,43329821,27530.785156,19793041322.0
435.17,47084954,27429.978516,11407814187.0
440.41,36182086,27799.394531,11143355314.0
446.88,39348309,27415.912109,11877253670.0
457.62,43443602,27946.597656,13492391599.0
452.73,40967472,27583.677734,12007668568.0
457.98,36858208,27391.019531,9973350678.0
468.06,37813689,26873.320313,13648094333.0
469.45,48132500,26756.798828,9392909295.0
454.61,47542599,26862.375,15165312851.0
460.95,37509924,28519.466797,27833876539.0
439.38,81233267,28415.748047,14872527508.0
421.96,62729434,28328.341797,12724128586.0
421.01,50123308,28719.806641,14448058195.0
413.87,47726605,29682.949219,21536125230.0
429.75,47853049,33086.234375,38363572311.0
436.63,40146337,33901.527344,44934999645.0
417.79,39837922,34502.820313,25254318008.0
403.26,54100132,34156.648438,19427195376.0
405.0,41678441,33909.800781,16418032871.0
411.61,38802814,34502.363281,17184860315.0
407.8,51796870,34667.78125,15758270810.0
423.25,43759290,35437.253906,22446272005.0
435.06,40917187,34938.242188,20998158544.0
450.05,42460959,34732.324219,17158456701.0
457.51,40073335,35037.371094,12693436420.0
459.55,34316547,35443.5625,18834737789.0
465.74,34671894,35655.277344,17295394918.0
469.5,54049597,36693.125,37762672382.0
483.35,42244156,37313.96875,22711265155.0
486.2,38413570,36502.355469,19057712790.0
496.56,41695387,35537.640625,23857403554.0
488.88,47549735,37880.582031,27365821679.0
494.8,33975624,36154.769531,26007385366.0
492.98,32589691,36596.683594,22445028430.0
504.09,41614260,37476.957031,20888209068.0
499.44,56574687,35813.8125,25172163756.0
487.16,90064233,37432.339844,24397247860.0
477.76,29464464,37720.28125,22922957823.0
482.42,39566190,37254.167969,19002925720.0
478.21,40149085,37831.085938,21696137014.0
481.4,38200465,37858.492188,20728546658.0
467.7,52624663,37712.746094,18115982627.0
467.65,36931701,38688.75,23512784002.0
455.1,43754344,41980.097656,39856129827.0
465.66,37171762,44080.648438,36312154535.0
455.03,36778599,43746.445313,29909761586.0
465.96,35082255,43292.664063,27635760671.0
475.06,35922370,44166.601563,24421116687.0
466.27,50972809,41243.832031,40632672038.0
476.57,37238686,41450.222656,24779520132.0
480.88,44779186,42890.742188,26797884674.0
483.5,39123174,43023.972656,25578530178.0
488.9,47994758,41929.757813,19639442462.0
500.77,41258717,42623.539063,25224642008.0
496.04,46313248,42270.527344,23171001281.0
481.11,39789439,43652.25,27868908174.0
489.9,30042535,43869.152344,22452766169.0
488.3,25250676,43997.902344,21028503216.0
492.79,24419952,42520.402344,30026850982.0
494.17,23215431,43442.855469,25260941032.0
495.22,24658748,42627.855469,22992093014.0
495.22,38929330,42099.402344,26000021055.0
